drug,ndc_raw,ndc
aripiprazole,46708-256-91,46708025691
aripiprazole,46708-259-71,46708025971
aripiprazole,65162-901-09,65162090109
aripiprazole,48433-119-10,48433011910
aripiprazole,48433-120-10,48433012010
aripiprazole,50090-5839-0,50090583900
aripiprazole,71335-1364-1,71335136401
aripiprazole,71335-1364-2,71335136402
aripiprazole,71335-1364-3,71335136403
aripiprazole,43547-305-50,43547030550
aripiprazole,43547-306-10,43547030610
aripiprazole,71335-1513-1,71335151301
aripiprazole,71335-1513-2,71335151302
aripiprazole,71335-1513-3,71335151303
aripiprazole,71335-1513-4,71335151304
aripiprazole,71335-1513-5,71335151305
aripiprazole,71335-1513-6,71335151306
aripiprazole,60505-0404-5,60505040405
aripiprazole,68788-7063-6,68788706306
aripiprazole,43547-304-10,43547030410
aripiprazole,65757-403-03,65757040303
aripiprazole,65757-401-04,65757040104
aripiprazole,65757-402-04,65757040204
aripiprazole,65757-403-04,65757040304
aripiprazole,65757-404-04,65757040404
aripiprazole,65757-402-03,65757040203
aripiprazole,65757-404-03,65757040403
aripiprazole,65757-401-03,65757040103
aripiprazole,65757-500-04,65757050004
aripiprazole,65757-500-03,65757050003
asenapine,42794-016-08,42794001608
asenapine,42794-016-10,42794001610
asenapine,42794-016-22,42794001622
asenapine,42794-017-08,42794001708
asenapine,42794-017-10,42794001710
asenapine,42794-017-22,42794001722
asenapine,69539-059-34,69539005934
asenapine,46708-544-31,46708054431
